DB00091,DB01091,6
DB00091,DB01127,6
DB00091,DB01136,10
DB00091,DB01157,6
DB00091,DB01167,6
DB00091,DB01177,21
DB00091,DB01188,6
DB00091,DB01197,10
DB00091,DB01200,10
DB00091,DB01232,10
DB00091,DB01238,9
DB00091,DB01254,10
DB00091,DB01261,10
DB00091,DB01264,10
DB00091,DB01321,6
DB00091,DB01340,10
DB00091,DB01348,10
DB00091,DB01369,10
DB00091,DB01397,21
DB00091,DB01406,20
DB00091,DB01421,21
DB00091,DB01427,26
DB00091,DB01435,21
DB00091,DB01600,21
DB00091,DB01601,10
DB00091,DB01628,21
DB00091,DB02513,6
DB00091,DB02703,10
DB00091,DB02709,21
DB00091,DB03585,21
DB00091,DB03793,6
DB00091,DB04552,21
DB00091,DB04743,21
DB00091,DB04841,26
DB00091,DB04876,10
DB00091,DB04898,10
DB00091,DB04908,26
DB00091,DB04951,21
DB00091,DB05265,10
DB00091,DB05676,21
DB00091,DB06228,10
DB00091,DB06290,10
DB00091,DB06335,10
DB00091,DB06696,21
DB00091,DB06697,6
DB00091,DB06702,11
DB00091,DB06710,20
DB00091,DB06718,20
DB00091,DB06736,21
DB00091,DB06737,21
DB00091,DB06739,21
DB00091,DB06820,6
DB00091,DB08439,21
DB00091,DB08804,20
DB00091,DB08822,61
DB00091,DB08865,10
DB00091,DB08868,69
DB00091,DB08880,21
DB00091,DB08881,10
DB00091,DB08882,9
DB00091,DB08933,10
DB00091,DB08934,9
DB00091,DB08943,6
DB00091,DB08958,6
DB00091,DB08984,21
DB00091,DB08991,21
DB00091,DB08992,26
DB00091,DB09040,6
DB00091,DB09041,6
DB00091,DB09048,10
DB00091,DB09054,6
DB00091,DB09063,10
DB00091,DB09065,6
DB00091,DB09073,10
DB00091,DB09084,21
DB00091,DB09215,21
DB00091,DB09216,21
DB00091,DB09227,26
DB00091,DB09230,26
DB00091,DB09235,26
DB00091,DB09236,26
DB00091,DB09238,26
DB00091,DB09288,21
DB00091,DB09292,61
DB00091,DB09296,10
DB00091,DB09330,10
DB00091,DB09477,10
DB00091,DB12598,10
DB00091,DB13167,21
DB00104,DB00091,9
DB00104,DB00187,52
DB00104,DB00195,52
DB00104,DB00284,13
DB00104,DB00335,52
DB00104,DB00343,52
DB00104,DB00390,17
DB00104,DB00436,52
DB00104,DB00491,13
DB00104,DB00511,17
DB00104,DB00575,52
DB00104,DB00598,52
DB00104,DB00633,52
DB00104,DB00674,52
DB00104,DB00697,52
DB00104,DB00834,76
DB00104,DB00843,52
DB00104,DB00960,52
DB00104,DB00968,52
DB00104,DB00989,52
DB00104,DB01018,52
DB00104,DB01078,17
DB00104,DB01132,13
DB00104,DB01136,52
DB00104,DB01193,52
DB00104,DB01203,52
DB00104,DB01210,52
DB00104,DB01214,52
DB00104,DB01251,13
DB00104,DB01261,13
DB00104,DB01359,52
DB00104,DB04876,13
DB00104,DB04878,13
DB00104,DB06218,51
DB00104,DB08882,13
DB00104,DB09083,52
DB00120,DB00363,26
DB00120,DB01097,26
DB00120,DB08868,69
DB00122,DB01156,10
DB00126,DB00182,9
DB00126,DB00188,13
DB00126,DB00191,9
DB00126,DB00746,26
DB00126,DB00865,9
DB00126,DB00937,9
DB00126,DB01365,9
DB00126,DB01576,9
DB00126,DB06723,2
DB00126,DB09352,9
DB00130,DB00581,13
DB00134,DB01235,13
DB00136,DB00091,6
DB00136,DB00188,6
DB00136,DB00203,6
DB00136,DB00208,6
DB00136,DB00220,6
DB00136,DB00227,6
DB00136,DB00246,6
DB00136,DB00254,6
DB00136,DB00257,6
DB00136,DB00270,6
DB00136,DB00320,6
DB00136,DB00343,6
DB00136,DB00582,6
DB00136,DB00619,6
DB00136,DB00661,6
DB00136,DB00673,10
DB00136,DB00705,6
DB00136,DB00834,10
DB00136,DB01026,6
DB00136,DB01072,6
DB00136,DB01118,6
DB00136,DB01149,6
DB00136,DB01167,6
DB00136,DB01211,6
DB00136,DB01232,6
DB00136,DB01319,6
DB00136,DB04855,6
DB00136,DB05521,6
DB00136,DB06290,10
DB00136,DB06335,9
DB00136,DB06636,6
DB00136,DB06717,10
DB00136,DB08864,9
DB00136,DB08865,6
DB00136,DB08873,6
DB00136,DB08933,10
DB00136,DB09048,10
DB00136,DB09065,6
DB00136,DB09074,6
DB00136,DB09330,10
DB00140,DB00460,75
DB00142,DB00182,9
DB00142,DB00191,9
DB00142,DB00852,9
DB00142,DB00865,9
DB00142,DB00937,9
DB00142,DB01255,9
DB00142,DB01577,9
DB00142,DB09352,9
DB00146,DB00153,26
DB00146,DB00524,59
DB00146,DB00880,59
DB00146,DB00999,59
DB00146,DB01021,59
DB00146,DB01070,26
DB00146,DB01324,59
DB00146,DB01325,59
DB00150,DB00182,26
DB00150,DB00805,26
DB00150,DB01168,26
DB00152,DB08930,9
DB00153,DB00091,6
DB00153,DB00176,6
DB00153,DB00196,6
DB00153,DB00199,6
DB00153,DB00203,6
DB00153,DB00208,6
DB00153,DB00220,6
DB00153,DB00227,6
DB00153,DB00232,59
DB00153,DB00283,6
DB00153,DB00285,6
DB00153,DB00289,6
DB00153,DB00310,59
DB00153,DB00320,6
DB00153,DB00524,59
DB00153,DB00661,6
DB00153,DB00705,6
DB00153,DB00774,59
DB00153,DB00808,59
DB00153,DB00834,10
DB00153,DB00976,6
DB00153,DB01021,59
DB00153,DB01070,26
DB00153,DB01118,6
DB00153,DB01232,6
DB00153,DB01254,10
DB00153,DB01264,6
DB00153,DB01319,6
DB00153,DB01324,59
DB00153,DB01325,59
DB00153,DB01406,59
DB00153,DB01601,6
DB00153,DB02703,10
DB00153,DB04855,6
DB00153,DB04868,6
DB00153,DB05521,6
DB00153,DB06290,10
DB00153,DB08933,10
DB00153,DB09054,6
DB00153,DB09065,6
DB00153,DB09073,10
DB00153,DB09074,6
DB00153,DB12332,6
DB00158,DB00184,6
DB00158,DB00252,9
DB00158,DB00293,13
DB00158,DB00794,9
DB00158,DB01174,9
DB00158,DB01320,9
DB00158,DB06210,10
DB00162,DB00390,17
DB00162,DB00511,17
DB00162,DB00523,26
DB00162,DB00755,26
DB00162,DB01396,17
DB00165,DB00252,7
DB00165,DB00474,7
DB00165,DB00599,7
DB00165,DB01154,7
DB00165,DB01235,13
DB00165,DB01351,7
DB00166,DB00515,13
DB00166,DB09104,1
DB00166,DB09146,1
DB00166,DB09147,1
DB00166,DB09162,1
DB00166,DB11126,1
DB00169,DB00188,6
DB00169,DB00193,13
DB00169,DB00203,6
DB00169,DB00220,6
DB00169,DB00224,6
DB00169,DB00254,6
DB00169,DB00263,6
DB00169,DB00270,6
DB00169,DB00285,6
DB00169,DB00289,6
DB00169,DB00318,13
DB00169,DB00320,6
DB00169,DB00582,6
DB00169,DB00619,6
DB00169,DB00834,10
DB00169,DB01026,6
DB00169,DB01118,6
DB00169,DB01167,6
DB00169,DB01182,10
DB00169,DB01211,6
DB00169,DB01254,10
DB00169,DB01264,6
DB00169,DB02703,10
DB00169,DB04855,6
DB00169,DB04868,6
DB00169,DB06290,10
DB00169,DB06636,6
DB00169,DB06702,11
DB00169,DB06717,10
DB00169,DB08820,10
DB00169,DB08865,6
DB00169,DB08933,10
DB00169,DB09048,10
DB00169,DB09063,10
DB00169,DB09065,6
DB00169,DB09330,10
DB00170,DB00176,6
DB00170,DB00184,6
DB00170,DB00188,6
DB00170,DB00201,6
DB00170,DB00207,6
DB00170,DB00208,6
DB00170,DB00257,6
DB00170,DB00268,6
DB00170,DB00277,6
DB00170,DB00379,6
DB00170,DB00951,6
DB00170,DB05812,10
DB00170,DB06595,6
DB00170,DB08881,10
DB00170,DB12332,6
DB00175,DB00080,26
DB00175,DB00091,10
DB00175,DB00169,6
DB00175,DB00193,10
DB00175,DB00199,10
DB00175,DB00203,6
DB00175,DB00207,10
DB00175,DB00224,6
DB00175,DB00227,6
DB00175,DB00248,10
DB00175,DB00254,6
DB00175,DB00255,10
DB00175,DB00257,6
DB00175,DB00263,6
DB00175,DB00270,6
DB00175,DB00283,6
DB00175,DB00316,10
DB00175,DB00320,6
DB00175,DB00334,10
DB00175,DB00353,10
DB00175,DB00358,10
DB00175,DB00361,10
DB00175,DB00381,10
DB00175,DB00396,10
DB00175,DB00401,10
DB00175,DB00404,10
DB00175,DB00435,10
DB00175,DB00440,6
DB00175,DB00444,10
DB00175,DB00446,10
DB00175,DB00448,10
DB00175,DB00455,10
DB00175,DB00481,10
DB00175,DB00501,10
DB00175,DB00502,10
DB00175,DB00503,10
DB00175,DB00520,10
DB00175,DB00528,10
DB00175,DB00531,10
DB00175,DB00537,10
DB00175,DB00541,10
DB00175,DB00549,6
DB00175,DB00582,6
DB00175,DB00588,10
DB00175,DB00604,10
DB00175,DB00619,6
DB00175,DB00624,10
DB00175,DB00637,10
DB00175,DB00641,10
DB00175,DB00647,10
DB00175,DB00661,6
DB00175,DB00668,10
DB00175,DB00675,10
DB00175,DB00683,10
DB00175,DB00694,10
DB00175,DB00701,10
DB00175,DB00703,10
DB00175,DB00705,6
DB00175,DB00715,26
DB00175,DB00741,10
DB00175,DB00745,10
DB00175,DB00773,10
DB00175,DB00778,10
DB00175,DB00780,10
DB00175,DB00813,10
DB00175,DB00819,10
DB00175,DB00829,10
DB00175,DB00834,10
DB00175,DB00860,10
DB00175,DB00864,10
DB00175,DB00882,10
DB00175,DB00898,10
DB00175,DB00921,10
DB00175,DB00932,10
DB00175,DB00951,10
DB00175,DB00959,10
DB00175,DB00972,10
DB00175,DB00973,10
DB00175,DB00997,10
DB00175,DB01015,6
DB00175,DB01016,10
DB00175,DB01023,10
DB00175,DB01026,6
DB00175,DB01029,6
DB00175,DB01059,10
DB00175,DB01062,10
DB00175,DB01071,10
DB00175,DB01076,26
DB00175,DB01093,10
DB00175,DB01100,10
DB00175,DB01110,10
DB00175,DB01118,6
DB00175,DB01127,10
DB00175,DB01128,10
DB00175,DB01137,10
DB00175,DB01151,10
DB00175,DB01167,10
DB00175,DB01181,10
DB00175,DB01190,10
DB00175,DB01204,10
DB00175,DB01217,10
DB00175,DB01229,10
DB00175,DB01234,10
DB00175,DB01253,10
DB00175,DB01263,6
DB00175,DB01264,10
DB00175,DB01301,10
DB00175,DB01319,6
DB00175,DB01369,10
DB00175,DB01384,10
DB00175,DB01393,71
DB00175,DB01394,71
DB00175,DB01406,10
DB00175,DB01435,10
DB00175,DB01559,10
DB00175,DB01587,10
DB00175,DB01601,6
DB00175,DB01628,10
DB00175,DB01685,6
DB00175,DB01764,10
DB00175,DB02703,10
DB00175,DB02709,10
DB00175,DB04839,10
DB00175,DB04868,6
DB00175,DB04946,10
DB00175,DB05219,6
DB00175,DB05381,10
DB00175,DB06268,10
DB00175,DB06595,6
DB00175,DB06636,6
DB00175,DB06702,11
DB00175,DB06712,10
DB00175,DB06742,10
DB00175,DB06774,10
DB00175,DB06792,9
DB00175,DB06817,71
DB00175,DB08811,10
DB00175,DB08815,10
DB00175,DB08816,6
DB00175,DB08820,10
DB00175,DB08865,6
DB00175,DB08880,10
DB00175,DB08881,10
DB00175,DB08896,10
DB00175,DB08909,10
DB00175,DB08933,10
DB00175,DB09048,10
DB00175,DB09055,71
DB00175,DB09063,10
DB00175,DB09065,6
DB00175,DB09074,6
DB00175,DB09102,10
DB00175,DB09118,10
DB00175,DB09198,6
DB00175,DB09238,6
DB00175,DB09291,10
DB00175,DB11574,10
DB00175,DB13139,10
DB00175,DB13179,10
DB00176,DB00150,79
DB00176,DB00181,26
DB00176,DB00193,72
DB00176,DB00228,26
DB00176,DB00257,6
DB00176,DB00268,78
DB00176,DB00273,26
DB00176,DB00279,13
DB00176,DB00283,6
DB00176,DB00292,26
DB00176,DB00298,26
DB00176,DB00300,6
DB00176,DB00320,26
DB00176,DB00321,26
DB00176,DB00323,26
DB00176,DB00341,26
DB00176,DB00344,26
DB00176,DB00391,26
DB00176,DB00405,26
DB00176,DB00423,26
DB00176,DB00427,26
DB00176,DB00458,26
DB00176,DB00470,54
DB00176,DB00484,54
DB00176,DB00494,26
DB00176,DB00501,6
DB00176,DB00543,26
DB00176,DB00555,26
DB00176,DB00601,79
DB00176,DB00614,79
DB00176,DB00660,26
DB00176,DB00669,26
DB00176,DB00705,6
DB00176,DB00715,6
DB00176,DB00737,26
DB00176,DB00750,26
DB00176,DB00752,26
DB00176,DB00754,26
DB00176,DB00758,26
DB00176,DB00765,78
DB00176,DB00771,26
DB00176,DB00807,26
DB00176,DB00950,26
DB00176,DB00961,26
DB00176,DB01017,54
DB00176,DB01063,26
DB00176,DB01080,26
DB00176,DB01106,26
DB00176,DB01142,26
DB00176,DB01151,26
DB00176,DB01176,26
DB00176,DB01178,26
DB00176,DB01181,12
DB00176,DB01209,26
DB00176,DB01242,26
DB00176,DB01356,79
DB00176,DB01437,26
DB00176,DB01452,26
DB00176,DB01501,26
DB00176,DB01563,26
DB00176,DB01567,26
DB00176,DB01583,13
DB00176,DB01601,6
DB00176,DB01608,26
DB00176,DB01609,10
DB00176,DB01615,26
DB00176,DB01618,26
DB00176,DB01622,26
DB00176,DB01656,11
DB00176,DB04842,26
DB00176,DB04896,26
DB00176,DB04953,26
DB00176,DB05271,78
DB00176,DB05812,10
DB00176,DB06204,54
DB00176,DB06290,6
DB00176,DB06595,6
DB00176,DB06603,10
DB00176,DB06700,26
DB00176,DB06702,11
DB00176,DB06716,26
DB00176,DB08872,26
DB00176,DB08881,10
DB00176,DB08883,54
DB00176,DB08922,26
DB00176,DB09000,26
DB00176,DB09042,79
DB00176,DB09085,26
DB00176,DB09118,6
DB00176,DB09120,6
DB00176,DB09198,6
DB00176,DB09238,6
DB00176,DB09245,79
DB00176,DB09286,26
DB00176,DB09342,26
DB00176,DB11148,26
DB00176,DB11609,26
DB00176,DB11699,79
DB00176,DB12532,26
DB00176,DB13323,26
DB00177,DB00169,6
DB00177,DB00176,6
DB00177,DB00178,26
DB00177,DB00179,26
DB00177,DB00187,26
DB00177,DB00196,6
DB00177,DB00206,26
DB00177,DB00210,26
DB00177,DB00212,67
DB00177,DB00214,26
DB00177,DB00226,67
DB00177,DB00227,6
DB00177,DB00232,26
DB00177,DB00244,26
DB00177,DB00257,6
DB00177,DB00264,26
DB00177,DB00287,67
DB00177,DB00310,26
DB00177,DB00322,6
DB00177,DB00325,26
DB00177,DB00335,26
DB00177,DB00337,26
DB00177,DB00343,26
DB00177,DB00373,26
DB00177,DB00381,26
DB00177,DB00384,26
DB00177,DB00393,26
DB00177,DB00422,35
DB00177,DB00461,26
DB00177,DB00476,74
DB00177,DB00489,26
DB00177,DB00500,26
DB00177,DB00519,26
DB00177,DB00524,26
DB00177,DB00528,67
DB00177,DB00544,6
DB00177,DB00549,6
DB00177,DB00571,26
DB00177,DB00584,26
DB00177,DB00590,26
DB00177,DB00594,26
DB00177,DB00598,26
DB00177,DB00605,26
DB00177,DB00608,26
DB00177,DB00625,6
DB00177,DB00629,67
DB00177,DB00633,26
DB00177,DB00657,26
DB00177,DB00678,26
DB00177,DB00688,26
DB00177,DB00692,67
DB00177,DB00695,26
DB00177,DB00697,26
DB00177,DB00700,61
DB00177,DB00703,26
DB00177,DB00705,6
DB00177,DB00722,26
DB00177,DB00727,26
DB00177,DB00735,26
DB00177,DB00742,26
DB00177,DB00768,26
DB00177,DB00790,26
DB00177,DB00795,26
DB00177,DB00800,67
DB00177,DB00808,26
DB00177,DB00821,26
DB00177,DB00866,67
DB00177,DB00876,26
DB00177,DB00880,26
DB00177,DB00887,26
DB00177,DB00925,67
DB00177,DB00963,26
DB00177,DB00964,26
DB00177,DB00966,26
DB00177,DB00968,26
DB00177,DB01015,6
DB00177,DB01018,26
DB00177,DB01023,26
DB00177,DB01026,6
DB00177,DB01054,67
DB00177,DB01090,67
DB00177,DB01095,6
DB00177,DB01118,6
DB00177,DB01124,6
DB00177,DB01143,67
DB00177,DB01144,26
DB00177,DB01170,67
DB00177,DB01203,26
DB00177,DB01210,26
DB00177,DB01214,26
DB00177,DB01224,26
DB00177,DB01241,6
DB00177,DB01244,67
DB00177,DB01275,26
DB00177,DB01340,26
DB00177,DB01348,26
DB00177,DB01359,26
DB00177,DB01392,35
DB00177,DB01397,26
DB00177,DB01401,26
DB00177,DB01600,26
DB00177,DB01685,6
DB00177,DB02638,67
DB00177,DB02709,26
DB00177,DB03585,26
DB00177,DB04552,26
DB00177,DB04846,67
DB00177,DB04861,26
DB00177,DB04951,26
DB00177,DB05219,6
DB00177,DB05812,6
DB00177,DB06210,10
DB00177,DB06212,61
DB00177,DB06292,26
DB00177,DB06595,6
DB00177,DB06694,67
DB00177,DB06802,26
DB00177,DB06826,67
DB00177,DB07615,26
DB00177,DB08880,10
DB00177,DB08907,61
DB00177,DB08931,26
DB00177,DB08941,26
DB00177,DB08981,26
DB00177,DB08984,26
DB00177,DB09026,61
DB00177,DB09084,26
DB00177,DB09167,6
DB00177,DB09212,26
DB00177,DB09215,26
DB00177,DB09235,67
DB00177,DB09238,67
DB00177,DB09288,26
DB00177,DB09477,26
DB00177,DB11362,67
DB00177,DB13167,26
DB00178,DB00179,26
DB00178,DB00195,26
DB00178,DB00206,26
DB00178,DB00210,26
DB00178,DB00230,26
DB00178,DB00232,26
DB00178,DB00233,35
DB00178,DB00255,9
DB00178,DB00270,26
DB00178,DB00277,9
DB00178,DB00287,67
DB00178,DB00337,26
DB00178,DB00350,26
DB00178,DB00384,26
DB00178,DB00393,26
DB00178,DB00421,26
DB00178,DB00436,26
DB00178,DB00440,61
DB00178,DB00454,26
DB00178,DB00457,26
DB00178,DB00465,26
DB00178,DB00469,26
DB00178,DB00482,26
DB00178,DB00489,26
DB00178,DB00495,9
DB00178,DB00519,26
DB00178,DB00528,67
DB00178,DB00531,26
DB00178,DB00542,26
DB00178,DB00554,26
DB00178,DB00575,26
DB00178,DB00586,26
DB00178,DB00590,26
DB00178,DB00598,26
DB00178,DB00612,26
DB00178,DB00629,67
DB00178,DB00633,26
DB00178,DB00692,67
DB00178,DB00695,26
DB00178,DB00700,61
DB00178,DB00703,26
DB00178,DB00712,26
DB00178,DB00722,26
DB00178,DB00727,26
DB00178,DB00734,67
DB00178,DB00744,26
DB00178,DB00749,26
DB00178,DB00774,67
DB00178,DB00783,9
DB00178,DB00788,26
DB00178,DB00790,26
DB00178,DB00795,26
DB00178,DB00808,26
DB00178,DB00814,26
DB00178,DB00821,26
DB00178,DB00861,35
DB00178,DB00869,67
DB00178,DB00870,26
DB00178,DB00881,26
DB00178,DB00883,26
DB00178,DB00903,26
DB00178,DB00905,67
DB00178,DB00960,26
DB00178,DB00963,26
DB00178,DB00968,26
DB00178,DB00972,26
DB00178,DB00975,26
DB00178,DB00991,26
DB00178,DB01021,67
DB00178,DB01023,26
DB00178,DB01024,26
DB00178,DB01054,67
DB00178,DB01089,67
DB00178,DB01090,67
DB00178,DB01097,26
DB00178,DB01113,26
DB00178,DB01136,26
DB00178,DB01144,26
DB00178,DB01158,26
DB00178,DB01170,67
DB00178,DB01193,26
DB00178,DB01197,26
DB00178,DB01210,26
DB00178,DB01211,13
DB00178,DB01214,26
DB00178,DB01224,26
DB00178,DB01235,74
DB00178,DB01250,26
DB00178,DB01348,67
DB00178,DB01357,9
DB00178,DB01359,26
DB00178,DB01397,26
DB00178,DB01399,26
DB00178,DB01435,26
DB00178,DB01580,67
DB00178,DB01592,26
DB00178,DB01600,26
DB00178,DB01612,26
DB00178,DB01628,26
DB00178,DB02638,67
DB00178,DB03585,26
DB00178,DB04552,26
DB00178,DB04743,26
DB00178,DB04861,26
DB00178,DB04920,26
DB00178,DB04951,26
DB00178,DB06196,35
DB00178,DB06212,61
DB00178,DB06403,67
DB00178,DB06694,67
DB00178,DB06712,67
DB00178,DB06725,26
DB00178,DB06826,67
DB00178,DB07615,26
DB00178,DB08797,26
DB00178,DB08808,67
DB00178,DB08880,26
DB00178,DB08907,61
DB00178,DB08932,67
DB00178,DB08941,26
DB00178,DB08981,26
DB00178,DB08984,26
DB00178,DB09038,26
DB00178,DB09212,26
DB00178,DB09215,26
DB00178,DB09218,26
DB00178,DB09238,67
DB00178,DB09276,26
DB00178,DB09288,26
DB00178,DB09477,67
DB00178,DB11362,67
DB00178,DB13167,26
DB00179,DB00035,26
DB00179,DB00158,13
DB00179,DB00210,26
DB00179,DB00214,38
DB00179,DB00232,13
DB00179,DB00253,26
DB00179,DB00287,13
DB00179,DB00337,26
DB00179,DB00375,1
DB00179,DB00429,13
DB00179,DB00436,13
DB00179,DB00461,26
DB00179,DB00487,72
DB00179,DB00500,26
DB00179,DB00511,17
DB00179,DB00554,26
DB00179,DB00588,26
DB00179,DB00591,26
DB00179,DB00596,26
DB00179,DB00620,26
DB00179,DB00635,26
DB00179,DB00685,72
DB00179,DB00688,26
DB00179,DB00710,26
DB00179,DB00720,26
DB00179,DB00735,26
DB00179,DB00764,26
DB00179,DB00768,26
DB00179,DB00774,13
DB00179,DB00784,26
DB00179,DB00795,26
DB00179,DB00808,13
DB00179,DB00812,26
DB00179,DB00814,26
DB00179,DB00817,72
DB00179,DB00821,26
DB00179,DB00860,26
DB00179,DB00873,26
DB00179,DB00880,13
DB00179,DB00884,26
DB00179,DB00887,38
DB00179,DB00903,38
DB00179,DB00917,13
DB00179,DB00936,26
DB00179,DB00945,26
DB00179,DB00959,26
DB00179,DB00991,26
DB00179,DB00999,13
DB00179,DB01013,26
DB00179,DB01044,72
DB00179,DB01047,26
DB00179,DB01059,72
DB00179,DB01077,26
DB00179,DB01078,17
DB00179,DB01092,17
DB00179,DB01133,26
DB00179,DB01137,72
DB00179,DB01160,13
DB00179,DB01208,72
DB00179,DB01240,13
DB00179,DB01324,13
DB00179,DB01380,26
DB00179,DB01396,17
DB00179,DB01397,26
